tx_id,customer_id,amount,compliance_label,latency_ms,fraud_risk_flag
bdd417ad,CUST_4338,389,0,170,0
d1fa61d4,CUST_2313,946,0,107,0
0d1e172f,CUST_5539,3602,1,153,0
7c6727d5,CUST_3848,3373,1,54,0
ccdc1504,CUST_4340,2760,1,124,0
a5e30288,CUST_9784,4584,1,296,0
48e4d09f,CUST_5649,659,0,69,0
bac31e0c,CUST_1912,4168,1,224,0
4e996414,CUST_9413,2470,1,60,0
4cf1a2bb,CUST_4088,4987,1,258,0
fe45d86b,CUST_1179,1289,0,123,0
5385ab85,CUST_7006,893,0,286,0
a2048a33,CUST_8238,896,0,151,0
b2fe4564,CUST_8498,2119,1,284,0
653af8bb,CUST_9014,3275,1,63,0
c2ea5517,CUST_1550,4967,1,278,0
7e284708,CUST_8568,2675,1,206,0
de70d648,CUST_5222,4483,1,156,0
81010d10,CUST_6924,1517,0,154,0
dafcc2aa,CUST_5752,1794,0,100,0
af059e6a,CUST_2655,741,0,190,0
3529e2cf,CUST_1341,4066,1,265,0
e2cbb708,CUST_8776,3366,1,199,0
2a015119,CUST_8453,4880,1,116,0
adfc7a30,CUST_6265,1470,0,177,0
9ba89bfb,CUST_1119,2208,1,70,0
04ab9f69,CUST_1462,1458,0,146,0
d330d71a,CUST_6124,866,0,121,0
19630af2,CUST_5931,828,0,266,0
a13985c0,CUST_5519,4840,1,256,0
a744fd2c,CUST_7638,4788,1,133,0
6a5dad0c,CUST_5793,1442,0,225,0
4b77d30c,CUST_4013,313,0,77,0
b1823c8d,CUST_5779,2035,1,290,0
5858a339,CUST_3459,307,0,190,0
82c0a5e7,CUST_4505,1105,0,245,0
7cd92f63,CUST_2752,2915,1,187,0
1ad43157,CUST_5445,233,0,222,1
e046dc17,CUST_8093,693,0,168,0
6139caa2,CUST_7141,3553,1,93,0
240ee310,CUST_3191,3238,1,65,0
b30662d3,CUST_1677,2766,1,152,1
84ffdf33,CUST_5355,3371,1,287,0
9c5b4414,CUST_1813,4251,1,218,0
2a01de71,CUST_7877,766,0,171,0
95d7114b,CUST_9723,1374,0,141,0
4693c6c4,CUST_1904,2615,1,219,0
74a742ac,CUST_1559,205,0,231,0
62faa2f1,CUST_6950,2288,1,228,0
05fd8724,CUST_1119,2907,1,282,0
fe6783bf,CUST_3784,2176,1,266,0
72b0cc25,CUST_3396,1976,0,201,0
6808696f,CUST_8232,4006,1,82,0
1fba3205,CUST_5510,480,0,69,0
9ed97d0a,CUST_7972,1124,0,79,0
69fd998c,CUST_3914,3658,1,76,0
efcc2aa4,CUST_4387,4427,1,220,0
727add2c,CUST_4896,1596,0,107,0
cc5c7135,CUST_2649,3637,1,196,0
cee8f024,CUST_5186,1266,0,272,0
94c6370c,CUST_2850,3758,1,107,0
027e1e11,CUST_6975,4318,1,294,0
f4a41dad,CUST_5744,3718,1,294,0
395b2a9a,CUST_8698,537,0,225,0
c4a485d9,CUST_3237,1029,0,152,0
1ca1eb3d,CUST_9879,1561,0,104,0
8d8e2dcf,CUST_5911,166,0,50,0
d3c7cd73,CUST_8973,4830,1,245,0
e4fe481f,CUST_7911,1136,0,208,0
24a70af9,CUST_5007,2690,1,53,0
e667ce29,CUST_6076,1613,0,57,0
3c8fc5f3,CUST_6693,3754,1,110,0
fbdbc305,CUST_5257,4829,1,156,0
d9625b0c,CUST_5365,1571,0,240,0
a2084851,CUST_4888,3036,1,166,0
7a8c47bd,CUST_6675,1124,0,51,0
3de29be5,CUST_2163,4697,1,212,0
a24835d5,CUST_6637,2185,1,253,0
92a57fc5,CUST_1408,2686,1,242,0
8244467d,CUST_1204,612,0,212,0
69f700ef,CUST_7793,880,0,67,0
997e37ea,CUST_8736,1916,0,274,0
5280b9a8,CUST_1400,4505,1,55,0
11178a7c,CUST_3291,249,0,111,0
a672d746,CUST_1842,4374,1,252,0
2d64a820,CUST_5945,3452,1,271,0
354e0201,CUST_7562,2268,1,269,0
517d8cf3,CUST_2563,1891,0,159,0
fdf62518,CUST_3676,3507,1,91,0
4434f306,CUST_5144,4105,1,256,0
9de09279,CUST_4335,2609,1,283,0
5575c806,CUST_6950,4474,1,290,0
a359f1d3,CUST_7406,1707,0,112,0
f36e2ab3,CUST_9541,3436,1,82,0
b3f1653b,CUST_4871,3285,1,255,0
3c28330e,CUST_8434,2254,1,246,0
227ed8ae,CUST_8917,4945,1,63,1
16a0a00d,CUST_6998,1195,0,188,0
516beac9,CUST_8748,1493,0,282,0
ee19d484,CUST_6038,1439,0,228,0
748a4833,CUST_1701,1419,0,197,0
3a0c318d,CUST_6578,4920,1,158,1
f1a4b0fa,CUST_3811,4582,1,273,0
6cbfa4a8,CUST_5706,416,0,161,1
070a9e7f,CUST_5702,4934,1,259,0
de85f9dc,CUST_2628,724,0,168,0
eff7c301,CUST_8052,3429,1,64,0
ae331d60,CUST_2315,3018,1,240,0
5ea96a62,CUST_6816,802,0,176,0
31bab01c,CUST_9308,109,0,91,0
91868c4e,CUST_5929,3053,1,97,0
9724a003,CUST_6624,3903,1,298,0
aefe3a3e,CUST_4863,3316,1,210,0
0a0fbb43,CUST_8561,4887,1,187,0
2c21cf45,CUST_8038,853,0,140,0
7e3bbf83,CUST_5089,4856,1,287,0
2fb0034a,CUST_2826,3357,1,192,0
26fcb6a8,CUST_9078,3817,1,285,0
9abbb4c5,CUST_9515,4952,1,246,0
f9213400,CUST_3137,947,0,187,0
bd4170b7,CUST_2869,1756,0,201,0
d169b403,CUST_8635,3387,1,252,0
41dd0dff,CUST_5806,3558,1,53,0
405ffd49,CUST_2070,1349,0,190,0
501a0aa4,CUST_7494,4538,1,232,0
5e0c9c07,CUST_8995,2250,1,292,0
5c87635d,CUST_2377,109,0,94,0
dffbb6f9,CUST_2922,4931,1,272,0
04e1496a,CUST_8140,200,0,179,1
017a3cbd,CUST_9976,4802,1,179,0
52776ad6,CUST_4219,3057,1,209,0
56479149,CUST_1896,3385,1,66,0
ca91927d,CUST_1749,3127,1,297,0
b6324a8f,CUST_6033,2348,1,171,0
5a8de5e6,CUST_2516,3381,1,196,0
8e019be2,CUST_9865,2874,1,168,0
ec004c01,CUST_3579,2000,0,136,0
70dc3c1b,CUST_8323,4002,1,77,0
2ca3b728,CUST_3890,2701,1,56,0
ace159e3,CUST_2840,2311,1,161,0
03fedae3,CUST_2850,3948,1,290,0
a668ab75,CUST_1915,1876,0,74,0
0f2acebd,CUST_2712,4309,1,108,0
4c6d2bd7,CUST_2731,4405,1,86,0
dc35b4fe,CUST_9371,951,0,131,0
98037429,CUST_8522,4490,1,228,0
64dfae59,CUST_3258,4381,1,300,0
dd00db09,CUST_6924,4119,1,70,0
484f90e0,CUST_3569,2598,1,144,0
2a5296ed,CUST_4204,4782,1,118,0
5806d220,CUST_8736,474,0,196,0
c1cd1490,CUST_4683,1781,0,262,0
66a9db57,CUST_9985,1537,0,193,0
88763b76,CUST_6857,2671,1,83,0
c29a386e,CUST_2563,2109,1,114,0
4cab2084,CUST_1335,4178,1,54,0
0ab21441,CUST_6813,4625,1,63,0
95be0d1d,CUST_9072,1845,0,264,0
bc327ab4,CUST_2749,4441,1,193,1
ae43678f,CUST_2386,3403,1,217,0
6dcd76e9,CUST_8232,825,0,93,0
a8acfdc7,CUST_8589,2963,1,131,0
6103d39e,CUST_6457,4942,1,270,0
7df3a317,CUST_4426,3226,1,154,0
4d355140,CUST_4180,2260,1,254,0
1972d074,CUST_4031,4959,1,191,0
74fed5b1,CUST_6974,4732,1,212,0
5aab89b6,CUST_3888,1061,0,72,0
bad15d45,CUST_5537,2279,1,198,0
330cf362,CUST_8222,1102,0,116,0
11eb70dd,CUST_1496,4587,1,112,0
efaf265b,CUST_9963,325,0,215,0
c94b64b3,CUST_8712,990,0,189,0
661f7e8f,CUST_6863,3230,1,102,0
88aeaa22,CUST_6682,4631,1,293,0
e0dd9626,CUST_5607,2662,1,143,0
3e8570a4,CUST_3523,698,0,119,0
fdb7d69f,CUST_4624,2659,1,176,0
73fc4819,CUST_4292,4653,1,252,0
7a67e833,CUST_4476,1135,0,154,0
b3d34216,CUST_3750,3137,1,133,0
453675ce,CUST_2107,3600,1,90,0
8d4f70d7,CUST_8828,3086,1,55,0
29b351e9,CUST_4578,473,0,52,0
09e8f8f1,CUST_3579,2305,1,88,0
9f02d596,CUST_1436,1553,0,244,0
ae32697e,CUST_8764,2919,1,200,0
a4d6447b,CUST_3717,1565,0,118,0
05ffeadb,CUST_5713,4338,1,96,0
e37fc3fc,CUST_1300,4610,1,79,1
e8bd7002,CUST_1961,2955,1,100,0
56a36ce4,CUST_4817,2407,1,203,0
156879e0,CUST_5514,1480,0,244,0
df8b6a80,CUST_7387,1303,0,127,0
67645d85,CUST_6173,2767,1,133,0
106f43db,CUST_3790,3009,1,213,0
94151fb2,CUST_5850,4464,1,145,0
8409f3a1,CUST_6049,3570,1,103,0
af38d4e1,CUST_7221,224,0,263,0
c86fa879,CUST_8256,4490,1,160,0
7dc9f9be,CUST_1429,248,0,69,0
9a0c7e52,CUST_8290,2965,1,231,0
3431cf6d,CUST_3601,3546,1,98,0
a27c73fb,CUST_7761,4028,1,296,0
04b6f6c2,CUST_7824,3682,1,203,0
1f21be9a,CUST_2485,2643,1,187,0
fe46bea3,CUST_6299,4560,1,244,0
0f3705e6,CUST_4548,1347,0,130,0
18c2548d,CUST_6272,4766,1,168,0
73e07ac1,CUST_1154,2803,1,50,0
f24b0ceb,CUST_8366,2354,1,171,0
4c738a09,CUST_8704,2375,1,119,0
670ffcb2,CUST_9881,3093,1,102,0
9881afe1,CUST_6004,408,0,88,0
a8947187,CUST_8016,3339,1,266,0
3ca69caf,CUST_8534,3054,1,167,0
58f3a266,CUST_7161,4268,1,201,0
d86aaaa9,CUST_8160,3419,1,193,0
d9a66582,CUST_5324,4617,1,238,0
07f2da2d,CUST_7597,3864,1,194,1
502493da,CUST_6224,2938,1,131,0
3aa67a17,CUST_1218,4937,1,77,1
24eb7371,CUST_3058,2243,1,155,0
4494d742,CUST_8754,861,0,215,0
a641f836,CUST_8453,4345,1,156,0
1aa75b92,CUST_5318,2693,1,132,0
d1700496,CUST_5839,4338,1,293,0
cc51f733,CUST_9182,2974,1,69,0
af806a39,CUST_8921,1105,0,192,0
5bd1e31c,CUST_8184,3567,1,214,0
6beddb4f,CUST_6981,2395,1,233,0
efce65bb,CUST_2165,1835,0,229,0
d99927db,CUST_6672,4965,1,192,0
6502fae2,CUST_2363,1451,0,258,0
7278c5b2,CUST_8664,2468,1,295,0
9812a5a6,CUST_1841,4872,1,297,0
79ec0f4c,CUST_9326,4662,1,291,0
2720ad9d,CUST_2609,277,0,167,0
e32531bf,CUST_8001,4100,1,287,0
e7572994,CUST_7699,3080,1,270,0
f6f016e5,CUST_7254,4863,1,241,0
bfc4ad37,CUST_4779,2867,1,122,0
eb52b10a,CUST_2442,149,0,214,0
64921e68,CUST_9537,4780,1,141,0
28cceff9,CUST_1762,2612,1,265,0
b9ff450a,CUST_9557,2590,1,89,0
aa316dbd,CUST_8885,2590,1,53,0
db411a9c,CUST_1938,964,0,223,0
971f948e,CUST_9796,426,0,177,0
aea44d4f,CUST_2380,3231,1,99,0
6fd05dae,CUST_2817,4352,1,101,0
66bca684,CUST_7318,1582,0,231,0
66cc3bfb,CUST_2831,3031,1,262,1
a074c8d5,CUST_7026,2270,1,244,0
ed19b6fe,CUST_3930,4294,1,177,0
8e07fcc1,CUST_8826,1403,0,179,0
4b56e99c,CUST_4565,2955,1,135,0
507cedf3,CUST_3866,4665,1,291,0
42642008,CUST_1197,4090,1,86,0
d11227a1,CUST_6505,3163,1,186,0
915ad399,CUST_1041,1826,0,247,0
3be5284a,CUST_6018,2770,1,252,0
644a2dea,CUST_7029,938,0,174,0
ba9c67b8,CUST_9954,2878,1,247,0
044a1ed8,CUST_1539,3687,1,53,0
542f4543,CUST_2166,1569,0,175,0
4b4805ac,CUST_7297,137,0,253,0
38c1a4ef,CUST_4413,2838,1,134,0
3d7e3f63,CUST_8394,999,0,291,0
77a06e93,CUST_5770,1434,0,243,0
ef347b9c,CUST_6033,1656,0,60,0
d49e9b86,CUST_3224,771,0,88,0
ee950623,CUST_6958,2450,1,115,0
31a0cf2a,CUST_9385,3616,1,214,0
f558d8c2,CUST_9040,4232,1,293,0
f16a6f32,CUST_3640,895,0,104,0
d2e181f8,CUST_8032,799,0,262,0
221b65a8,CUST_1016,1085,0,51,0
be8a7607,CUST_2651,778,0,216,0
8d6318f2,CUST_2653,520,0,101,0
e6f3396a,CUST_2859,4337,1,252,0
8e39c867,CUST_2289,4091,1,50,0
44fc8f36,CUST_6647,3003,1,217,1
d68ed6b1,CUST_1200,1650,0,112,1
8417c216,CUST_1263,1488,0,122,0
01d35629,CUST_5521,4961,1,178,0
7c21a89d,CUST_8004,2779,1,196,0
5d3eaf08,CUST_6909,613,0,276,0
75cf0a58,CUST_3818,491,0,171,0
02e2bcc9,CUST_4924,2429,1,175,0
be5fba4f,CUST_3358,3823,1,285,0
8e3e4802,CUST_2768,3464,1,223,0
ddda2844,CUST_2413,3954,1,185,0
568cb9b1,CUST_8281,1886,0,110,0
c8f0a773,CUST_7546,1168,0,176,0
d81af8f4,CUST_8712,2595,1,185,0
3c241200,CUST_6432,1069,0,203,0
e199169a,CUST_8555,366,0,181,0
bc16a2e7,CUST_2442,2293,1,150,0
1ac0c993,CUST_5143,4532,1,289,0
e0564afd,CUST_8475,3610,1,123,0
715732c5,CUST_2961,974,0,223,0
dc2cc7e0,CUST_7579,2761,1,74,1
9290f20d,CUST_6850,2927,1,274,0
3b9abd82,CUST_5937,3385,1,273,0
ea0359d0,CUST_6369,1109,0,300,0
1ff168e7,CUST_6626,4910,1,96,0
36fef0b1,CUST_9720,3017,1,74,0
27d52c02,CUST_9457,977,0,169,0
70555379,CUST_4899,4460,1,258,1
da5398e1,CUST_3786,4125,1,269,0
c9242d7a,CUST_4757,2624,1,218,0
3aea6301,CUST_3032,2165,1,297,0
bfcd2619,CUST_9017,1275,0,51,0
b152e01c,CUST_9917,315,0,240,0
74ca092a,CUST_1033,4005,1,81,0
f379ea15,CUST_5259,4149,1,246,0
c7f0952d,CUST_7731,1442,0,108,0
b6ce5270,CUST_9997,2467,1,103,0
3ebef00a,CUST_3152,4744,1,190,0
7255e9a1,CUST_4842,4049,1,54,0
7b10a239,CUST_3115,2650,1,238,0
bf4f4a2d,CUST_1936,4602,1,143,0
6150447d,CUST_3722,2584,1,262,0
1567e613,CUST_5193,3987,1,281,1
8b3de5de,CUST_6294,1475,0,204,0
6e781fb1,CUST_9845,1831,0,167,0
9fb5aedb,CUST_1134,2868,1,174,0
6491f049,CUST_8784,3001,1,183,1
0cd33864,CUST_5723,293,0,288,0
929c04ac,CUST_7467,1209,0,219,0
ec8f7f34,CUST_9029,3978,1,53,0
473763db,CUST_2432,2388,1,285,0
801a6b1d,CUST_5280,3850,1,210,0
b99d0fc6,CUST_6418,3618,1,148,0
86c142e8,CUST_7250,4598,1,107,0
0e942b06,CUST_9643,1764,0,267,0
596b8b81,CUST_6517,3519,1,135,0
399b8487,CUST_5228,902,0,147,0
2de39c16,CUST_6806,1376,0,99,0
d0a84b4f,CUST_6957,3175,1,71,0
f6d48fcf,CUST_8903,617,0,68,0
a2297ce5,CUST_1877,4684,1,163,1
14233c1c,CUST_7975,2297,1,273,0
2634402c,CUST_8015,4036,1,272,0
eee06737,CUST_7411,4133,1,285,0
ac77e5c6,CUST_8110,1889,0,259,0
c32cd5b0,CUST_4474,1150,0,288,0
2e9160a5,CUST_9478,4903,1,111,0
2a4424eb,CUST_3492,4697,1,250,0
684a9270,CUST_7526,2730,1,253,0
800b1a1c,CUST_2469,1002,0,255,0
ef4f2463,CUST_4145,4123,1,257,0
92a1f17c,CUST_4239,4312,1,289,0
fd8d49fb,CUST_8987,2830,1,202,0
a9cfa769,CUST_1715,3414,1,204,0
0113e2da,CUST_8288,2623,1,145,0
1251b77c,CUST_1438,1565,0,111,0
123f920a,CUST_9305,946,0,263,0
444c8812,CUST_8402,2794,1,70,0
fb6ddd36,CUST_7523,1933,0,146,0
04141fca,CUST_7927,4637,1,247,0
8a819f40,CUST_9269,572,0,138,0
df52c82c,CUST_4532,4181,1,207,0
8cb638e5,CUST_3353,1371,0,59,0
af585b7c,CUST_8107,4104,1,262,0
217edf9b,CUST_2823,370,0,153,0
2b1832c9,CUST_9575,4229,1,61,0
86eddcd5,CUST_7319,1269,0,151,0
2503713a,CUST_4026,671,0,137,0
8ad4e157,CUST_5007,482,0,206,0
29389f31,CUST_9837,1616,0,224,0
cb09633d,CUST_2507,837,0,186,0
07ec8d58,CUST_1035,2039,1,141,0
b5a533d4,CUST_8499,247,0,136,0
d4fc8236,CUST_1487,3431,1,120,0
4ff0fa6d,CUST_5550,3571,1,192,0
c99a5ecb,CUST_8822,3916,1,296,0
c6565c15,CUST_5488,3956,1,108,0
cdd6b71a,CUST_9031,4726,1,102,0
98e0d12c,CUST_1217,4899,1,188,0
bb56d3da,CUST_8674,4844,1,255,0
f41586c2,CUST_8858,2477,1,92,0
4b4969f4,CUST_1441,2777,1,238,1
0ba6ad41,CUST_9714,1324,0,209,0
7eec1d75,CUST_3084,2122,1,288,0
94f17fe0,CUST_1887,664,0,194,0
4aec463a,CUST_4294,3449,1,109,1
463a33be,CUST_7408,597,0,277,0
71cc0436,CUST_5684,2372,1,164,0
81c04d8b,CUST_1873,3195,1,63,0
c0c9f4cd,CUST_2235,2795,1,261,0
5e7d34e2,CUST_8442,3451,1,132,0
d5618490,CUST_5764,567,0,230,0
3c11cacf,CUST_2930,1135,0,71,0
653db5d9,CUST_4651,4616,1,218,0
56b4a91c,CUST_1770,2399,1,118,1
a6a27297,CUST_3358,2213,1,188,0
98d709e9,CUST_5026,3543,1,253,0
dbca7a52,CUST_5864,1661,0,64,0
d85489c7,CUST_1895,2662,1,201,0
763b2bc1,CUST_9788,2592,1,56,0
39e38282,CUST_9085,3646,1,72,0
14e89845,CUST_3969,2791,1,176,0
6c0af233,CUST_8901,1667,0,233,0
75dae731,CUST_1441,3092,1,106,0
205ea10b,CUST_3589,1982,0,100,0
0e9c753a,CUST_9680,1069,0,150,0
021d6b7b,CUST_1922,4085,1,86,0
1381b678,CUST_7313,2457,1,188,0
7a847d7b,CUST_3414,4895,1,190,1
2a0d5e89,CUST_7934,1396,0,125,1
70822c3f,CUST_9952,855,0,118,0
b0b87835,CUST_8789,4032,1,169,0
d9229266,CUST_4083,1838,0,203,0
7f2b57f5,CUST_2237,722,0,245,0
50292c91,CUST_1866,4073,1,300,0
3081ecea,CUST_5156,4164,1,206,0
f9073ba6,CUST_5684,4807,1,278,0
3beb66c3,CUST_9088,3369,1,70,0
f7338fbe,CUST_7623,1518,0,207,0
360f842c,CUST_5636,4727,1,143,0
9aecde8c,CUST_4701,4519,1,234,1
8ec33444,CUST_1741,3116,1,235,0
901b58fa,CUST_3757,4157,1,237,0
f4840737,CUST_4557,1460,0,100,0
9828c784,CUST_1624,864,0,106,0
d32b68d8,CUST_1973,3909,1,89,0
a766f60a,CUST_8758,4834,1,204,0
72261b6d,CUST_7023,4534,1,190,0
189df0b4,CUST_7134,1725,0,117,0
6bbe16ee,CUST_1523,2069,1,204,0
148fc89a,CUST_4341,2814,1,265,0
f91ca458,CUST_1108,2005,1,181,0
619a0026,CUST_6278,4571,1,298,0
8f7b1819,CUST_9911,2815,1,144,0
2598ed5c,CUST_5000,723,0,71,0
ab19ecdc,CUST_2601,3483,1,277,0
2a4b47d8,CUST_5539,1621,0,261,0
6bf9b60d,CUST_3325,378,0,288,0
a5ad3d0e,CUST_8128,3715,1,206,0
aeb4fa7c,CUST_1254,4660,1,74,0
c35e643e,CUST_8565,2957,1,221,0
7f42325d,CUST_8448,2945,1,154,0
6f43d9d5,CUST_5795,397,0,111,0
5b5aa4ab,CUST_7981,3222,1,227,0
ad1589c9,CUST_2726,3529,1,150,0
b6ba52fe,CUST_5205,3317,1,239,0
328bab63,CUST_6452,2533,1,83,0
6fd67631,CUST_1355,3618,1,115,0
56e0db7a,CUST_2002,3990,1,249,0
6a8bb532,CUST_4304,2940,1,154,0
6e19eaef,CUST_1581,2244,1,81,0
1fb6ae54,CUST_6612,4913,1,70,0
b52e11d8,CUST_9122,4931,1,64,0
dd017c94,CUST_6996,4198,1,139,0
ce544e14,CUST_5282,672,0,84,0
f28f7510,CUST_9604,880,0,179,1
597eff24,CUST_5837,1638,0,129,0
e55e77e6,CUST_7537,236,0,69,0
b46abe95,CUST_7493,4431,1,73,0
e64c426b,CUST_9554,4034,1,113,0
53234d5b,CUST_4397,4577,1,213,0
1b250338,CUST_3188,540,0,60,0
fdd3b5b5,CUST_4064,1979,0,217,0
21ed7248,CUST_4792,1463,0,172,1
4406579b,CUST_2482,2111,1,60,0
16c77700,CUST_6141,2085,1,69,1
0a9d8acf,CUST_4589,4416,1,248,0
aa21558c,CUST_1874,2442,1,169,0
4d53b129,CUST_3208,3613,1,173,0
c51f46d1,CUST_2970,2353,1,68,0
4f0381e7,CUST_8662,1314,0,259,0
7828cf49,CUST_1165,2979,1,55,0
b87a2f50,CUST_2488,2158,1,262,0
80ee36e3,CUST_6704,2558,1,236,0
f8449353,CUST_9203,3851,1,259,0
c3db1abc,CUST_9997,4121,1,209,0
773ca5ed,CUST_2669,3631,1,96,0
df0f9c4b,CUST_9711,4662,1,268,0
4558750f,CUST_1845,1176,0,184,0
f5a8e05a,CUST_8302,4201,1,251,0
993825e9,CUST_8082,899,0,251,0
9ca2d227,CUST_8397,2657,1,106,0
7ba72fe1,CUST_3092,2193,1,131,0
ebaba7cf,CUST_5557,2823,1,178,0
58610280,CUST_7866,2134,1,102,0
3185179a,CUST_6812,4657,1,272,0
5e76d952,CUST_5749,4266,1,264,1
7998dc1a,CUST_2006,3199,1,146,0
fc270b94,CUST_5000,2458,1,243,0
2f84f1f5,CUST_1189,3597,1,51,0
90408bf6,CUST_9566,3134,1,215,0
fbc86995,CUST_2013,932,0,224,0
18ba37c4,CUST_2393,4749,1,202,0
ecf166e7,CUST_7989,1423,0,191,0
763bd0f2,CUST_9837,3366,1,192,0
6915f8af,CUST_9720,4550,1,170,0
5a78a7a6,CUST_1445,4554,1,156,0
c590310a,CUST_5678,1537,0,64,0
329f3d46,CUST_7585,1095,0,146,0
ca38dbdd,CUST_8881,3709,1,52,0
6b449013,CUST_8185,1168,0,254,0
6cd7cd75,CUST_5739,1198,0,92,0
e0a90c1f,CUST_2883,3038,1,175,0
2ffac953,CUST_8117,901,0,265,0
00c850ec,CUST_9456,4507,1,232,0
44347127,CUST_8604,807,0,272,0
da3307ab,CUST_4114,1288,0,86,0
346416fa,CUST_9219,272,0,195,0
3cc25445,CUST_1818,4597,1,145,0
b5a225a2,CUST_7585,1716,0,261,0
92fc078e,CUST_9100,3662,1,225,0
bb40a8ca,CUST_1527,2573,1,200,1
f9cc1ba2,CUST_4510,1558,0,159,0
963a0460,CUST_1224,988,0,196,0
4d4354a0,CUST_1805,3155,1,210,0
0f1404ab,CUST_3245,2799,1,106,0
247617c5,CUST_2069,651,0,213,0
2d1baade,CUST_7250,4020,1,180,0
0c233be1,CUST_4460,2222,1,132,0
79476e47,CUST_1442,308,0,291,0
f522b672,CUST_2344,1868,0,236,0
0c1329ea,CUST_3820,4407,1,233,0
d230f436,CUST_9667,924,0,96,0
b1f2aaa1,CUST_2782,4187,1,103,0
9afa1721,CUST_8310,1184,0,220,0
c72f44f7,CUST_5945,4661,1,187,0
885eaa44,CUST_2412,2579,1,274,0
8f9f9766,CUST_7230,4026,1,222,0
931d8ed0,CUST_8854,227,0,173,0
d6631206,CUST_5013,301,0,144,0
d8b797c6,CUST_6245,2466,1,146,0
3fdf8316,CUST_1081,4618,1,50,0
0352153b,CUST_8075,4964,1,245,0
1d9ef5ed,CUST_5407,4151,1,126,0
1a9a4e9f,CUST_4085,2745,1,89,0
0be2a847,CUST_7994,2856,1,163,0
b289e158,CUST_4461,3185,1,235,0
bb8a301c,CUST_4830,3344,1,213,0
4244040a,CUST_9272,4918,1,155,0
b82fcfc7,CUST_9953,1162,0,247,0
30cb1ce3,CUST_5540,3711,1,81,0
c37dd22e,CUST_6549,629,0,162,0
6d17bfea,CUST_2640,3392,1,264,0
70a681a1,CUST_5239,3267,1,70,0
447c1db3,CUST_1277,3886,1,198,0
5e39a25d,CUST_3299,1849,0,253,0
076fefcf,CUST_5078,2377,1,101,0
197f08b3,CUST_1806,2817,1,207,0
0b324354,CUST_6945,1469,0,111,0
e9443b66,CUST_4250,4718,1,232,0
a45719bf,CUST_3859,4378,1,69,0
a2df8504,CUST_5188,2910,1,69,0
920df82c,CUST_8257,1272,0,146,0
76892fa6,CUST_4094,3331,1,109,0
5178c0cf,CUST_6164,4792,1,266,0
be233ca4,CUST_3074,3896,1,264,0
ef309201,CUST_9762,2158,1,157,1
50ca60fc,CUST_5700,2466,1,298,0
46833c64,CUST_2744,986,0,246,0
2f9cf0a9,CUST_8208,342,0,131,0
2dc9b708,CUST_9057,2991,1,250,0
c551cc4b,CUST_3459,2144,1,50,1
644840f8,CUST_8438,3570,1,125,0
02d5a37f,CUST_4343,593,0,279,1
ca9790dc,CUST_1073,3014,1,232,0
43e74cee,CUST_6540,3653,1,138,0
8c21fa2b,CUST_2930,345,0,65,0
4d4f2917,CUST_9482,327,0,146,0
9e3721ae,CUST_7126,2223,1,209,0
8894f857,CUST_5514,3075,1,64,0
55eeda45,CUST_1955,3560,1,119,0
47ee755e,CUST_5512,4365,1,277,0
b050905a,CUST_5573,417,0,132,0
2963127d,CUST_8676,1081,0,201,0
7014e023,CUST_1918,4306,1,292,0
50ba23b7,CUST_3596,4428,1,273,0
69ae06fd,CUST_2759,452,0,269,0
94d342a2,CUST_2317,1814,0,188,0
28f1be4d,CUST_1153,980,0,211,0
a34d43c2,CUST_9216,1713,0,292,0
64fffe00,CUST_7871,1316,0,82,0
fae04cbf,CUST_8513,4587,1,70,0
d0464a97,CUST_9861,4796,1,239,0
ed51c0aa,CUST_5337,457,0,93,0
37e5e5f0,CUST_2782,916,0,82,0
8335b22e,CUST_6292,4051,1,251,0
bf6103d9,CUST_9675,4692,1,274,0
f25d30c0,CUST_8199,1483,0,202,0
83d6734b,CUST_6228,1314,0,165,0
31b1e194,CUST_8959,4367,1,185,0
ca2355e6,CUST_1559,2896,1,196,0
83d26ae9,CUST_6983,1752,0,198,0
bbc2ebfe,CUST_5335,1798,0,227,0
6df93db4,CUST_1092,3712,1,257,0
aaaf7754,CUST_3010,2556,1,182,0
d1952383,CUST_9941,1099,0,290,0
64cbcf7d,CUST_3071,2828,1,221,0
101596a5,CUST_6735,2934,1,297,0
46826b9d,CUST_6605,3608,1,160,0
0775b73d,CUST_3090,4587,1,224,0
4be96632,CUST_6447,2066,1,297,0
d7b8fa1f,CUST_8117,4027,1,237,0
6234b966,CUST_8985,4180,1,174,0
34b626c9,CUST_4881,3498,1,200,0
7d893eda,CUST_9572,2623,1,280,0
0d02b16a,CUST_7572,4204,1,185,0
4e1548c1,CUST_7959,3503,1,238,0
7e100c6f,CUST_3961,4930,1,254,0
73aa5482,CUST_6776,380,0,199,0
ab737173,CUST_5825,427,0,146,0
2305f0cd,CUST_5238,1358,0,244,0
a39c3a52,CUST_1795,4888,1,69,0
2254f048,CUST_5234,682,0,222,1
9c1d7f59,CUST_7174,430,0,202,0
bf99be9b,CUST_6049,4686,1,148,0
5950b7bc,CUST_7266,1913,0,236,0
720c050e,CUST_9984,581,0,84,0
139935a1,CUST_3680,811,0,228,0
968663ad,CUST_3625,1569,0,201,0
ad61cea8,CUST_4906,1945,0,252,1
ea750c00,CUST_1469,4747,1,237,0
6eb6e912,CUST_5712,2425,1,239,0
c36c4c2a,CUST_6421,978,0,124,0
