transaction_id,customer,amount,is_compliant
TXN3350,Customer3350,88481,0
TXN3351,Customer3351,11443,1
TXN3352,Customer3352,94708,0
TXN3353,Customer3353,12736,1
TXN3354,Customer3354,8025,1
TXN3355,Customer3355,86748,0
TXN3356,Customer3356,58036,0
TXN3357,Customer3357,77042,0
TXN3358,Customer3358,87439,0
TXN3359,Customer3359,73578,0
TXN3360,Customer3360,20539,1
TXN3361,Customer3361,15471,1
TXN3362,Customer3362,55611,0
TXN3363,Customer3363,51772,0
TXN3364,Customer3364,14215,1
TXN3365,Customer3365,89987,0
TXN3366,Customer3366,91039,0
TXN3367,Customer3367,51677,0
TXN3368,Customer3368,46462,1
TXN3369,Customer3369,81461,0
TXN3370,Customer3370,45456,1
TXN3371,Customer3371,54795,0
TXN3372,Customer3372,69145,0
TXN3373,Customer3373,63575,0
TXN3374,Customer3374,54116,0
TXN3375,Customer3375,89000,0
TXN3376,Customer3376,19784,1
TXN3377,Customer3377,13405,1
TXN3378,Customer3378,83086,0
TXN3379,Customer3379,40028,1
TXN3380,Customer3380,19816,1
TXN3381,Customer3381,49223,1
TXN3382,Customer3382,1110,1
TXN3383,Customer3383,1134,1
TXN3384,Customer3384,76231,0
TXN3385,Customer3385,35269,1
TXN3386,Customer3386,42842,1
TXN3387,Customer3387,11998,1
TXN3388,Customer3388,52110,0
TXN3389,Customer3389,44241,1
TXN3390,Customer3390,49619,1
TXN3391,Customer3391,7131,1
TXN3392,Customer3392,88513,0
TXN3393,Customer3393,26146,1
TXN3394,Customer3394,21041,1
TXN3395,Customer3395,64472,0
TXN3396,Customer3396,4972,1
TXN3397,Customer3397,5726,1
TXN3398,Customer3398,96523,0
TXN3399,Customer3399,20869,1
TXN3400,Customer3400,84801,0
TXN3401,Customer3401,46238,1
TXN3402,Customer3402,54978,0
TXN3403,Customer3403,91155,0
TXN3404,Customer3404,51606,0
TXN3405,Customer3405,22735,1
TXN3406,Customer3406,1370,1
TXN3407,Customer3407,17081,1
TXN3408,Customer3408,53886,0
TXN3409,Customer3409,2205,1
TXN3410,Customer3410,14397,1
TXN3411,Customer3411,22596,1
TXN3412,Customer3412,62318,0
TXN3413,Customer3413,97475,0
TXN3414,Customer3414,87597,0
TXN3415,Customer3415,32220,1
TXN3416,Customer3416,50719,0
TXN3417,Customer3417,6484,1
TXN3418,Customer3418,1699,1
TXN3419,Customer3419,56759,0
TXN3420,Customer3420,49250,1
TXN3421,Customer3421,15202,1
TXN3422,Customer3422,96837,0
TXN3423,Customer3423,84911,0
TXN3424,Customer3424,79679,0
TXN3425,Customer3425,49705,1
TXN3426,Customer3426,64442,0
TXN3427,Customer3427,35985,1
TXN3428,Customer3428,54537,0
TXN3429,Customer3429,74730,0
TXN3430,Customer3430,33592,1
TXN3431,Customer3431,12214,1
TXN3432,Customer3432,50975,0
TXN3433,Customer3433,19168,1
TXN3434,Customer3434,61524,0
TXN3435,Customer3435,48232,1
TXN3436,Customer3436,45188,1
TXN3437,Customer3437,23655,1
TXN3438,Customer3438,11135,1
TXN3439,Customer3439,35343,1
TXN3440,Customer3440,62058,0
TXN3441,Customer3441,19789,1
TXN3442,Customer3442,81029,0
TXN3443,Customer3443,40896,1
TXN3444,Customer3444,96820,0
TXN3445,Customer3445,42882,1
TXN3446,Customer3446,6905,1
TXN3447,Customer3447,31026,1
TXN3448,Customer3448,3809,1
TXN3449,Customer3449,42971,1
TXN3450,Customer3450,72479,0
TXN3451,Customer3451,5520,1
TXN3452,Customer3452,48161,1
TXN3453,Customer3453,86811,0
TXN3454,Customer3454,25781,1
TXN3455,Customer3455,52875,0
TXN3456,Customer3456,27725,1
TXN3457,Customer3457,63102,0
TXN3458,Customer3458,21760,1
TXN3459,Customer3459,822,1
TXN3460,Customer3460,99541,0
TXN3461,Customer3461,88843,0
TXN3462,Customer3462,78223,0
TXN3463,Customer3463,29745,1
TXN3464,Customer3464,14094,1
TXN3465,Customer3465,61585,0
TXN3466,Customer3466,24525,1
TXN3467,Customer3467,69908,0
TXN3468,Customer3468,40021,1
TXN3469,Customer3469,62887,0
TXN3470,Customer3470,21648,1
TXN3471,Customer3471,55323,0
TXN3472,Customer3472,17461,1
TXN3473,Customer3473,91063,0
TXN3474,Customer3474,66516,0
TXN3475,Customer3475,73618,0
TXN3476,Customer3476,93144,0
TXN3477,Customer3477,44617,1
TXN3478,Customer3478,77919,0
TXN3479,Customer3479,22852,1
TXN3480,Customer3480,46355,1
TXN3481,Customer3481,64222,0
TXN3482,Customer3482,66967,0
TXN3483,Customer3483,96197,0
TXN3484,Customer3484,75099,0
TXN3485,Customer3485,48993,1
TXN3486,Customer3486,40439,1
TXN3487,Customer3487,23494,1
TXN3488,Customer3488,7704,1
TXN3489,Customer3489,47444,1
TXN3490,Customer3490,13851,1
TXN3491,Customer3491,5184,1
TXN3492,Customer3492,43319,1
TXN3493,Customer3493,48489,1
TXN3494,Customer3494,18924,1
TXN3495,Customer3495,63621,0
TXN3496,Customer3496,6747,1
TXN3497,Customer3497,65432,0
TXN3498,Customer3498,45191,1
TXN3499,Customer3499,96883,0
TXN3500,Customer3500,29495,1
TXN3501,Customer3501,93977,0
TXN3502,Customer3502,65661,0
TXN3503,Customer3503,96649,0
TXN3504,Customer3504,43201,1
TXN3505,Customer3505,77654,0
TXN3506,Customer3506,45215,1
TXN3507,Customer3507,39916,1
TXN3508,Customer3508,92248,0
TXN3509,Customer3509,65042,0
TXN3510,Customer3510,41838,1
TXN3511,Customer3511,87849,0
TXN3512,Customer3512,16971,1
TXN3513,Customer3513,86299,0
TXN3514,Customer3514,8439,1
TXN3515,Customer3515,79923,0
TXN3516,Customer3516,81809,0
TXN3517,Customer3517,23729,1
TXN3518,Customer3518,57864,0
TXN3519,Customer3519,99371,0
TXN3520,Customer3520,93143,0
TXN3521,Customer3521,69536,0
TXN3522,Customer3522,36671,1
TXN3523,Customer3523,3708,1
TXN3524,Customer3524,90001,0
TXN3525,Customer3525,34389,1
TXN3526,Customer3526,79532,0
TXN3527,Customer3527,25916,1
TXN3528,Customer3528,26811,1
TXN3529,Customer3529,63256,0
TXN3530,Customer3530,94916,0
TXN3531,Customer3531,16404,1
TXN3532,Customer3532,80243,0
TXN3533,Customer3533,65931,0
TXN3534,Customer3534,82069,0
TXN3535,Customer3535,49562,1
TXN3536,Customer3536,128,1
TXN3537,Customer3537,66035,0
TXN3538,Customer3538,80441,0
TXN3539,Customer3539,65518,0
TXN3540,Customer3540,4492,1
TXN3541,Customer3541,66204,0
TXN3542,Customer3542,13622,1
TXN3543,Customer3543,87218,0
TXN3544,Customer3544,38294,1
TXN3545,Customer3545,10296,1
TXN3546,Customer3546,95139,0
TXN3547,Customer3547,56284,0
TXN3548,Customer3548,68318,0
TXN3549,Customer3549,93953,0
TXN3550,Customer3550,78630,0
TXN3551,Customer3551,94828,0
TXN3552,Customer3552,96072,0
TXN3553,Customer3553,12034,1
TXN3554,Customer3554,5057,1
TXN3555,Customer3555,26329,1
TXN3556,Customer3556,1348,1
TXN3557,Customer3557,73658,0
TXN3558,Customer3558,93857,0
TXN3559,Customer3559,98380,0
TXN3560,Customer3560,16227,1
TXN3561,Customer3561,96451,0
TXN3562,Customer3562,75959,0
TXN3563,Customer3563,51320,0
TXN3564,Customer3564,85117,0
TXN3565,Customer3565,88388,0
TXN3566,Customer3566,61972,0
TXN3567,Customer3567,25784,1
TXN3568,Customer3568,55552,0
TXN3569,Customer3569,7328,1
TXN3570,Customer3570,9506,1
TXN3571,Customer3571,36934,1
TXN3572,Customer3572,32107,1
TXN3573,Customer3573,44519,1
TXN3574,Customer3574,71754,0
TXN3575,Customer3575,31408,1
TXN3576,Customer3576,81974,0
TXN3577,Customer3577,8389,1
TXN3578,Customer3578,93684,0
TXN3579,Customer3579,71635,0
TXN3580,Customer3580,14452,1
TXN3581,Customer3581,4271,1
TXN3582,Customer3582,41937,1
TXN3583,Customer3583,38821,1
TXN3584,Customer3584,7302,1
TXN3585,Customer3585,90725,0
TXN3586,Customer3586,64912,0
TXN3587,Customer3587,37468,1
TXN3588,Customer3588,41668,1
TXN3589,Customer3589,511,1
TXN3590,Customer3590,78275,0
TXN3591,Customer3591,12894,1
TXN3592,Customer3592,91399,0
TXN3593,Customer3593,47179,1
TXN3594,Customer3594,87870,0
TXN3595,Customer3595,89679,0
TXN3596,Customer3596,86461,0
TXN3597,Customer3597,23352,1
TXN3598,Customer3598,52133,0
TXN3599,Customer3599,8917,1
TXN3600,Customer3600,39011,1
TXN3601,Customer3601,79800,0
TXN3602,Customer3602,35521,1
TXN3603,Customer3603,87457,0
TXN3604,Customer3604,38380,1
TXN3605,Customer3605,24914,1
TXN3606,Customer3606,12950,1
TXN3607,Customer3607,98025,0
TXN3608,Customer3608,33184,1
TXN3609,Customer3609,3391,1
TXN3610,Customer3610,43625,1
TXN3611,Customer3611,56087,0
TXN3612,Customer3612,25902,1
TXN3613,Customer3613,61759,0
TXN3614,Customer3614,94030,0
TXN3615,Customer3615,55026,0
TXN3616,Customer3616,65538,0
TXN3617,Customer3617,31587,1
TXN3618,Customer3618,60647,0
TXN3619,Customer3619,57240,0
TXN3620,Customer3620,18100,1
TXN3621,Customer3621,19725,1
TXN3622,Customer3622,99894,0
TXN3623,Customer3623,79603,0
TXN3624,Customer3624,35745,1
TXN3625,Customer3625,18190,1
TXN3626,Customer3626,38793,1
TXN3627,Customer3627,41178,1
TXN3628,Customer3628,8245,1
TXN3629,Customer3629,58330,0
TXN3630,Customer3630,56785,0
TXN3631,Customer3631,62462,0
TXN3632,Customer3632,4223,1
TXN3633,Customer3633,8978,1
TXN3634,Customer3634,27712,1
TXN3635,Customer3635,42587,1
TXN3636,Customer3636,58190,0
TXN3637,Customer3637,19496,1
TXN3638,Customer3638,86548,0
TXN3639,Customer3639,17807,1
TXN3640,Customer3640,47598,1
TXN3641,Customer3641,79064,0
TXN3642,Customer3642,91401,0
TXN3643,Customer3643,81708,0
TXN3644,Customer3644,8309,1
TXN3645,Customer3645,69589,0
TXN3646,Customer3646,88655,0
TXN3647,Customer3647,44714,1
TXN3648,Customer3648,54097,0
TXN3649,Customer3649,41863,1
TXN3650,Customer3650,49322,1
TXN3651,Customer3651,29376,1
TXN3652,Customer3652,27877,1
TXN3653,Customer3653,45544,1
TXN3654,Customer3654,77711,0
TXN3655,Customer3655,19492,1
TXN3656,Customer3656,73241,0
TXN3657,Customer3657,72290,0
TXN3658,Customer3658,38635,1
TXN3659,Customer3659,80015,0
TXN3660,Customer3660,24273,1
TXN3661,Customer3661,28482,1
TXN3662,Customer3662,28185,1
TXN3663,Customer3663,37171,1
TXN3664,Customer3664,80042,0
TXN3665,Customer3665,38521,1
TXN3666,Customer3666,60481,0
TXN3667,Customer3667,91712,0
TXN3668,Customer3668,24121,1
TXN3669,Customer3669,72068,0
TXN3670,Customer3670,48254,1
TXN3671,Customer3671,5651,1
TXN3672,Customer3672,49485,1
TXN3673,Customer3673,79489,0
TXN3674,Customer3674,58975,0
TXN3675,Customer3675,44476,1
TXN3676,Customer3676,55421,0
TXN3677,Customer3677,14113,1
TXN3678,Customer3678,30235,1
TXN3679,Customer3679,35505,1
TXN3680,Customer3680,29996,1
TXN3681,Customer3681,3678,1
TXN3682,Customer3682,40155,1
TXN3683,Customer3683,80070,0
TXN3684,Customer3684,9951,1
TXN3685,Customer3685,24034,1
TXN3686,Customer3686,26760,1
TXN3687,Customer3687,19374,1
TXN3688,Customer3688,47885,1
TXN3689,Customer3689,57210,0
TXN3690,Customer3690,81058,0
TXN3691,Customer3691,78826,0
TXN3692,Customer3692,43451,1
TXN3693,Customer3693,54616,0
TXN3694,Customer3694,52953,0
TXN3695,Customer3695,41173,1
TXN3696,Customer3696,80597,0
TXN3697,Customer3697,65678,0
TXN3698,Customer3698,14894,1
TXN3699,Customer3699,72806,0
TXN3700,Customer3700,24327,1
TXN3701,Customer3701,63496,0
TXN3702,Customer3702,82058,0
TXN3703,Customer3703,78681,0
TXN3704,Customer3704,35448,1
TXN3705,Customer3705,78448,0
TXN3706,Customer3706,91008,0
TXN3707,Customer3707,79321,0
TXN3708,Customer3708,52609,0
TXN3709,Customer3709,49125,1
TXN3710,Customer3710,72028,0
TXN3711,Customer3711,25934,1
TXN3712,Customer3712,13852,1
TXN3713,Customer3713,20956,1
TXN3714,Customer3714,49582,1
TXN3715,Customer3715,47516,1
TXN3716,Customer3716,53221,0
TXN3717,Customer3717,51724,0
TXN3718,Customer3718,24113,1
TXN3719,Customer3719,1872,1
TXN3720,Customer3720,61781,0
TXN3721,Customer3721,17544,1
TXN3722,Customer3722,51015,0
TXN3723,Customer3723,60496,0
TXN3724,Customer3724,62940,0
TXN3725,Customer3725,51671,0
TXN3726,Customer3726,28733,1
TXN3727,Customer3727,10653,1
TXN3728,Customer3728,55738,0
TXN3729,Customer3729,8822,1
TXN3730,Customer3730,33453,1
TXN3731,Customer3731,46059,1
TXN3732,Customer3732,61113,0
TXN3733,Customer3733,48698,1
TXN3734,Customer3734,84534,0
TXN3735,Customer3735,56616,0
TXN3736,Customer3736,6423,1
TXN3737,Customer3737,42021,1
TXN3738,Customer3738,41789,1
TXN3739,Customer3739,12095,1
TXN3740,Customer3740,57057,0
TXN3741,Customer3741,73994,0
TXN3742,Customer3742,16438,1
TXN3743,Customer3743,75253,0
TXN3744,Customer3744,94070,0
TXN3745,Customer3745,69027,0
TXN3746,Customer3746,83995,0
TXN3747,Customer3747,85296,0
TXN3748,Customer3748,36162,1
TXN3749,Customer3749,30876,1
TXN3750,Customer3750,37562,1
TXN3751,Customer3751,31191,1
TXN3752,Customer3752,53616,0
TXN3753,Customer3753,73901,0
TXN3754,Customer3754,77330,0
TXN3755,Customer3755,6862,1
TXN3756,Customer3756,75040,0
TXN3757,Customer3757,59541,0
TXN3758,Customer3758,45567,1
TXN3759,Customer3759,24594,1
TXN3760,Customer3760,4174,1
TXN3761,Customer3761,91284,0
TXN3762,Customer3762,21220,1
TXN3763,Customer3763,70911,0
TXN3764,Customer3764,73968,0
TXN3765,Customer3765,47471,1
TXN3766,Customer3766,46009,1
TXN3767,Customer3767,57661,0
TXN3768,Customer3768,79404,0
TXN3769,Customer3769,17714,1
TXN3770,Customer3770,91003,0
TXN3771,Customer3771,37571,1
TXN3772,Customer3772,79727,0
TXN3773,Customer3773,1191,1
TXN3774,Customer3774,61582,0
TXN3775,Customer3775,43948,1
TXN3776,Customer3776,85036,0
TXN3777,Customer3777,258,1
TXN3778,Customer3778,80354,0
TXN3779,Customer3779,23997,1
TXN3780,Customer3780,41529,1
TXN3781,Customer3781,86349,0
TXN3782,Customer3782,45174,1
TXN3783,Customer3783,57535,0
TXN3784,Customer3784,2098,1
TXN3785,Customer3785,47144,1
TXN3786,Customer3786,64226,0
TXN3787,Customer3787,3256,1
TXN3788,Customer3788,53945,0
TXN3789,Customer3789,73474,0
TXN3790,Customer3790,44635,1
TXN3791,Customer3791,92842,0
TXN3792,Customer3792,16729,1
TXN3793,Customer3793,48148,1
TXN3794,Customer3794,93414,0
TXN3795,Customer3795,38899,1
TXN3796,Customer3796,40384,1
TXN3797,Customer3797,56689,0
TXN3798,Customer3798,29670,1
TXN3799,Customer3799,68345,0
TXN3800,Customer3800,21222,1
TXN3801,Customer3801,17573,1
TXN3802,Customer3802,66750,0
TXN3803,Customer3803,13204,1
TXN3804,Customer3804,1761,1
TXN3805,Customer3805,97979,0
TXN3806,Customer3806,54299,0
TXN3807,Customer3807,59627,0
TXN3808,Customer3808,91066,0
TXN3809,Customer3809,74336,0
TXN3810,Customer3810,41126,1
TXN3811,Customer3811,70872,0
TXN3812,Customer3812,50004,0
TXN3813,Customer3813,70781,0
TXN3814,Customer3814,37383,1
TXN3815,Customer3815,98979,0
TXN3816,Customer3816,10521,1
TXN3817,Customer3817,75228,0
TXN3818,Customer3818,84684,0
TXN3819,Customer3819,32305,1
TXN3820,Customer3820,54432,0
TXN3821,Customer3821,33621,1
TXN3822,Customer3822,83325,0
TXN3823,Customer3823,69729,0
TXN3824,Customer3824,41179,1
TXN3825,Customer3825,33139,1
TXN3826,Customer3826,73488,0
TXN3827,Customer3827,33444,1
TXN3828,Customer3828,24920,1
TXN3829,Customer3829,14561,1
TXN3830,Customer3830,38490,1
TXN3831,Customer3831,81939,0
TXN3832,Customer3832,93308,0
TXN3833,Customer3833,9861,1
TXN3834,Customer3834,39935,1
TXN3835,Customer3835,7024,1
TXN3836,Customer3836,35507,1
TXN3837,Customer3837,22301,1
TXN3838,Customer3838,62629,0
TXN3839,Customer3839,63964,0
TXN3840,Customer3840,46937,1
TXN3841,Customer3841,78363,0
TXN3842,Customer3842,56740,0
TXN3843,Customer3843,78826,0
TXN3844,Customer3844,99233,0
TXN3845,Customer3845,64560,0
TXN3846,Customer3846,7779,1
TXN3847,Customer3847,86471,0
TXN3848,Customer3848,62513,0
TXN3849,Customer3849,40599,1
TXN3850,Customer3850,67996,0
TXN3851,Customer3851,61848,0
TXN3852,Customer3852,84773,0
TXN3853,Customer3853,18113,1
TXN3854,Customer3854,9511,1
TXN3855,Customer3855,62918,0
TXN3856,Customer3856,97272,0
TXN3857,Customer3857,67133,0
TXN3858,Customer3858,2633,1
TXN3859,Customer3859,33886,1
TXN3860,Customer3860,71859,0
TXN3861,Customer3861,33317,1
TXN3862,Customer3862,28875,1
TXN3863,Customer3863,15285,1
TXN3864,Customer3864,6578,1
TXN3865,Customer3865,12996,1
TXN3866,Customer3866,13435,1
TXN3867,Customer3867,16465,1
TXN3868,Customer3868,11113,1
TXN3869,Customer3869,30515,1
TXN3870,Customer3870,70885,0
TXN3871,Customer3871,67660,0
TXN3872,Customer3872,94722,0
TXN3873,Customer3873,12514,1
TXN3874,Customer3874,91927,0
TXN3875,Customer3875,80641,0
TXN3876,Customer3876,78602,0
TXN3877,Customer3877,55017,0
TXN3878,Customer3878,84752,0
TXN3879,Customer3879,58249,0
TXN3880,Customer3880,62100,0
TXN3881,Customer3881,75700,0
TXN3882,Customer3882,75430,0
TXN3883,Customer3883,50907,0
TXN3884,Customer3884,40747,1
TXN3885,Customer3885,22655,1
TXN3886,Customer3886,82114,0
TXN3887,Customer3887,85371,0
TXN3888,Customer3888,17725,1
TXN3889,Customer3889,73793,0
TXN3890,Customer3890,84959,0
TXN3891,Customer3891,23866,1
TXN3892,Customer3892,5438,1
TXN3893,Customer3893,88463,0
TXN3894,Customer3894,31307,1
TXN3895,Customer3895,97999,0
TXN3896,Customer3896,51421,0
TXN3897,Customer3897,65698,0
TXN3898,Customer3898,46447,1
TXN3899,Customer3899,86813,0
TXN3900,Customer3900,12328,1
TXN3901,Customer3901,35129,1
TXN3902,Customer3902,84171,0
TXN3903,Customer3903,82674,0
TXN3904,Customer3904,65504,0
TXN3905,Customer3905,30604,1
TXN3906,Customer3906,30980,1
TXN3907,Customer3907,6495,1
TXN3908,Customer3908,84397,0
TXN3909,Customer3909,76817,0
TXN3910,Customer3910,80451,0
TXN3911,Customer3911,4240,1
TXN3912,Customer3912,50185,0
TXN3913,Customer3913,7586,1
TXN3914,Customer3914,30399,1
TXN3915,Customer3915,31319,1
TXN3916,Customer3916,22237,1
TXN3917,Customer3917,3354,1
TXN3918,Customer3918,66776,0
TXN3919,Customer3919,80653,0
TXN3920,Customer3920,5951,1
TXN3921,Customer3921,7944,1
TXN3922,Customer3922,67722,0
TXN3923,Customer3923,19770,1
TXN3924,Customer3924,9207,1
TXN3925,Customer3925,40254,1
TXN3926,Customer3926,14146,1
TXN3927,Customer3927,35847,1
TXN3928,Customer3928,79334,0
TXN3929,Customer3929,65103,0
TXN3930,Customer3930,23843,1
TXN3931,Customer3931,77898,0
TXN3932,Customer3932,13250,1
TXN3933,Customer3933,60683,0
TXN3934,Customer3934,25029,1
TXN3935,Customer3935,16400,1
TXN3936,Customer3936,6467,1
TXN3937,Customer3937,8683,1
TXN3938,Customer3938,96189,0
TXN3939,Customer3939,86534,0
TXN3940,Customer3940,49139,1
TXN3941,Customer3941,39993,1
TXN3942,Customer3942,64796,0
TXN3943,Customer3943,22668,1
TXN3944,Customer3944,10096,1
TXN3945,Customer3945,59040,0
TXN3946,Customer3946,17087,1
TXN3947,Customer3947,34450,1
TXN3948,Customer3948,11574,1
TXN3949,Customer3949,58683,0
TXN3950,Customer3950,63708,0
TXN3951,Customer3951,16424,1
TXN3952,Customer3952,69810,0
TXN3953,Customer3953,80844,0
TXN3954,Customer3954,56768,0
TXN3955,Customer3955,8149,1
TXN3956,Customer3956,8003,1
TXN3957,Customer3957,16520,1
TXN3958,Customer3958,91348,0
TXN3959,Customer3959,37692,1
TXN3960,Customer3960,94464,0
TXN3961,Customer3961,3495,1
TXN3962,Customer3962,36477,1
TXN3963,Customer3963,49559,1
TXN3964,Customer3964,10640,1
TXN3965,Customer3965,84822,0
TXN3966,Customer3966,2384,1
TXN3967,Customer3967,62321,0
TXN3968,Customer3968,72055,0
TXN3969,Customer3969,41712,1
TXN3970,Customer3970,8099,1
TXN3971,Customer3971,65681,0
TXN3972,Customer3972,39843,1
TXN3973,Customer3973,92543,0
TXN3974,Customer3974,19208,1
TXN3975,Customer3975,11958,1
TXN3976,Customer3976,52691,0
TXN3977,Customer3977,26289,1
TXN3978,Customer3978,94771,0
TXN3979,Customer3979,92771,0
TXN3980,Customer3980,70790,0
TXN3981,Customer3981,11786,1
TXN3982,Customer3982,96981,0
TXN3983,Customer3983,40035,1
TXN3984,Customer3984,17317,1
TXN3985,Customer3985,72364,0
TXN3986,Customer3986,33529,1
TXN3987,Customer3987,80659,0
TXN3988,Customer3988,13700,1
TXN3989,Customer3989,298,1
TXN3990,Customer3990,5180,1
TXN3991,Customer3991,41274,1
TXN3992,Customer3992,3485,1
TXN3993,Customer3993,83861,0
TXN3994,Customer3994,77601,0
TXN3995,Customer3995,58290,0
TXN3996,Customer3996,53739,0
TXN3997,Customer3997,90364,0
TXN3998,Customer3998,31730,1
TXN3999,Customer3999,1369,1
TXN4000,Customer4000,1954,1
TXN4001,Customer4001,53071,0
TXN4002,Customer4002,64093,0
TXN4003,Customer4003,97528,0
TXN4004,Customer4004,33411,1
TXN4005,Customer4005,80282,0
TXN4006,Customer4006,48320,1
TXN4007,Customer4007,11463,1
TXN4008,Customer4008,12479,1
TXN4009,Customer4009,35130,1
TXN4010,Customer4010,14157,1
TXN4011,Customer4011,42721,1
TXN4012,Customer4012,72189,0
TXN4013,Customer4013,85904,0
TXN4014,Customer4014,1967,1
TXN4015,Customer4015,64749,0
TXN4016,Customer4016,79923,0
TXN4017,Customer4017,7044,1
TXN4018,Customer4018,60820,0
TXN4019,Customer4019,46781,1
TXN4020,Customer4020,78729,0
TXN4021,Customer4021,650,1
TXN4022,Customer4022,73773,0
TXN4023,Customer4023,41480,1
TXN4024,Customer4024,95317,0
TXN4025,Customer4025,30439,1
TXN4026,Customer4026,76790,0
TXN4027,Customer4027,82727,0
TXN4028,Customer4028,90649,0
TXN4029,Customer4029,69125,0
TXN4030,Customer4030,49965,1
TXN4031,Customer4031,43654,1
TXN4032,Customer4032,67902,0
TXN4033,Customer4033,43458,1
TXN4034,Customer4034,88407,0
TXN4035,Customer4035,82985,0
TXN4036,Customer4036,42279,1
TXN4037,Customer4037,91551,0
TXN4038,Customer4038,29638,1
TXN4039,Customer4039,55144,0
TXN4040,Customer4040,47274,1
TXN4041,Customer4041,5845,1
TXN4042,Customer4042,58995,0
TXN4043,Customer4043,63058,0
TXN4044,Customer4044,33789,1
TXN4045,Customer4045,4453,1
TXN4046,Customer4046,32802,1
TXN4047,Customer4047,62221,0
TXN4048,Customer4048,56841,0
TXN4049,Customer4049,63207,0
TXN4050,Customer4050,59723,0
TXN4051,Customer4051,60359,0
TXN4052,Customer4052,11442,1
TXN4053,Customer4053,10863,1
TXN4054,Customer4054,97864,0
TXN4055,Customer4055,39269,1
TXN4056,Customer4056,55521,0
TXN4057,Customer4057,57398,0
TXN4058,Customer4058,65403,0
TXN4059,Customer4059,89256,0
TXN4060,Customer4060,71240,0
TXN4061,Customer4061,35539,1
TXN4062,Customer4062,64841,0
TXN4063,Customer4063,89202,0
TXN4064,Customer4064,83460,0
TXN4065,Customer4065,39738,1
TXN4066,Customer4066,51317,0
TXN4067,Customer4067,46114,1
TXN4068,Customer4068,8028,1
TXN4069,Customer4069,30482,1
TXN4070,Customer4070,48885,1
TXN4071,Customer4071,18293,1
TXN4072,Customer4072,65894,0
TXN4073,Customer4073,89359,0
TXN4074,Customer4074,74082,0
TXN4075,Customer4075,84493,0
TXN4076,Customer4076,34089,1
TXN4077,Customer4077,41287,1
TXN4078,Customer4078,17315,1
TXN4079,Customer4079,57463,0
TXN4080,Customer4080,27516,1
TXN4081,Customer4081,4385,1
TXN4082,Customer4082,37230,1
TXN4083,Customer4083,91733,0
TXN4084,Customer4084,44958,1
TXN4085,Customer4085,22294,1
TXN4086,Customer4086,73807,0
TXN4087,Customer4087,35703,1
TXN4088,Customer4088,33533,1
TXN4089,Customer4089,55646,0
TXN4090,Customer4090,44716,1
TXN4091,Customer4091,20877,1
TXN4092,Customer4092,44484,1
TXN4093,Customer4093,75029,0
TXN4094,Customer4094,30944,1
TXN4095,Customer4095,24350,1
TXN4096,Customer4096,11497,1
TXN4097,Customer4097,54491,0
TXN4098,Customer4098,88344,0
TXN4099,Customer4099,69377,0
TXN4100,Customer4100,31369,1
TXN4101,Customer4101,1358,1
TXN4102,Customer4102,67238,0
TXN4103,Customer4103,27395,1
TXN4104,Customer4104,20778,1
TXN4105,Customer4105,47559,1
TXN4106,Customer4106,6682,1
TXN4107,Customer4107,24765,1
TXN4108,Customer4108,73913,0
TXN4109,Customer4109,44420,1
TXN4110,Customer4110,69397,0
TXN4111,Customer4111,89316,0
TXN4112,Customer4112,89888,0
TXN4113,Customer4113,45038,1
TXN4114,Customer4114,46833,1
TXN4115,Customer4115,62185,0
TXN4116,Customer4116,3808,1
TXN4117,Customer4117,55969,0
TXN4118,Customer4118,88137,0
TXN4119,Customer4119,47425,1
TXN4120,Customer4120,61860,0
TXN4121,Customer4121,38549,1
TXN4122,Customer4122,1642,1
TXN4123,Customer4123,27619,1
TXN4124,Customer4124,95438,0
TXN4125,Customer4125,83265,0
TXN4126,Customer4126,75333,0
TXN4127,Customer4127,42852,1
TXN4128,Customer4128,41564,1
TXN4129,Customer4129,84760,0
TXN4130,Customer4130,72766,0
TXN4131,Customer4131,99765,0
TXN4132,Customer4132,84250,0
TXN4133,Customer4133,15290,1
TXN4134,Customer4134,77061,0
TXN4135,Customer4135,29601,1
TXN4136,Customer4136,99306,0
TXN4137,Customer4137,95671,0
TXN4138,Customer4138,8560,1
TXN4139,Customer4139,19424,1
TXN4140,Customer4140,68061,0
TXN4141,Customer4141,31621,1
TXN4142,Customer4142,58931,0
TXN4143,Customer4143,77824,0
TXN4144,Customer4144,8878,1
TXN4145,Customer4145,96111,0
TXN4146,Customer4146,2973,1
TXN4147,Customer4147,45340,1
TXN4148,Customer4148,40090,1
TXN4149,Customer4149,39877,1
TXN4150,Customer4150,36144,1
TXN4151,Customer4151,29559,1
TXN4152,Customer4152,96398,0
TXN4153,Customer4153,37179,1
TXN4154,Customer4154,86230,0
TXN4155,Customer4155,66007,0
TXN4156,Customer4156,56470,0
TXN4157,Customer4157,41682,1
TXN4158,Customer4158,79633,0
TXN4159,Customer4159,32413,1
TXN4160,Customer4160,62615,0
TXN4161,Customer4161,44296,1
TXN4162,Customer4162,60597,0
TXN4163,Customer4163,20077,1
TXN4164,Customer4164,48957,1
TXN4165,Customer4165,67886,0
TXN4166,Customer4166,24922,1
TXN4167,Customer4167,93899,0
TXN4168,Customer4168,69804,0
TXN4169,Customer4169,67449,0
TXN4170,Customer4170,72211,0
TXN4171,Customer4171,59141,0
